popularity,director,runtime,genres,release_date,release_year,budget_adj,revenue_adj
2.230236,John McTiernan,128.0,Action,1995-05-19,1995,128787018.039626,523879354.03866
2.216699,Roger Donaldson,108.0,Science Fiction,1995-07-07,1995,50083840.3487438,161699255.983087
2.206907,Terry Gilliam,129.0,Science Fiction,1995-12-29,1995,42213522.5796554,241604445.84234
2.191608,Ron Howard,140.0,Drama,1995-06-30,1995,74410277.0895622,508333712.062564
1.964673,Michael Bay,118.0,Adventure,1995-04-07,1995,27188370.4750323,202348766.120199
1.913274,Mike Gabriel|Eric Goldberg,81.0,Adventure,1995-06-14,1995,78703177.6908831,495228688.538899
1.847583,Michael Mann,171.0,Action,1995-12-15,1995,85858012.0264179,268215876.233958
1.706784,Richard Linklater,105.0,Drama,1995-01-27,1995,3577417.16776741,7920981.15101823
1.649077,Danny Cannon,96.0,Science Fiction,1995-06-30,1995,128787018.039626,162405410.943633
1.59374,Joel Schumacher,121.0,Science Fiction,1995-05-31,1995,143096686.710696,481562054.879869
1.552666,Martin Scorsese,178.0,Drama,1995-11-22,1995,74410277.0895622,166152961.486099
1.357131,Chris Noonan,89.0,Fantasy,1995-07-18,1995,42929006.0132089,363658635.98521
1.27600499999999,Brad Silberling,100.0,Fantasy,1995-05-26,1995,71548343.3553482,412015705.719946
1.23489,Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino,98.0,Comedy,1995-12-25,1995,5723867.46842786,6153157.52855995
1.232098,Kevin Reynolds,135.0,Adventure,1995-07-28,1995,250419201.743719,378087518.505979
1.173211,Steve Oedekerk,90.0,Comedy,1995-11-10,1995,42929006.0132089,303916660.775853
1.173191,Clint Eastwood,135.0,Drama,1995-05-28,1995,34343204.8105671,260459748.189898
1.162695,Mike Figgis,112.0,Drama,1995-10-27,1995,5151480.72158507,71262149.9819269
1.13661,Irwin Winkler,114.0,Crime,1995-07-28,1995,31481271.0763532,1583049536.35242
1.085209,Robert Longo,97.0,Adventure,1995-05-26,1995,37205138.5447811,27296723.2862096
1.077787,Robert Rodriguez,104.0,Thriller,1995-08-25,1995,10016768.0697487,36354350.0391083
1.068338,Jon Turteltaub,103.0,Comedy,1995-04-21,1995,24326436.7408184,260517557.820362
1.016022,Gus Van Sant,106.0,Fantasy,1995-05-20,1995,28619337.3421393,30457434.3164743
0.986266,Geoff Murphy,100.0,Action,1995-07-13,1995,85858012.0264179,149284306.214317
0.981049,Renny Harlin,119.0,Action,1995-12-22,1995,140234752.976482,26497674.2495508
0.958991,Paul W.S. Anderson,101.0,Action,1995-08-18,1995,25757403.6079253,174858312.815653
0.947883,Ang Lee,136.0,Drama,1995-12-13,1995,23610953.3072649,193180527.05944
0.938457,Tamra Davis,89.0,Comedy,1995-02-10,1995,14309668.6710696,37904500.7056097
0.932073,Bryan Spicer,92.0,Action,1995-06-30,1995,21464503.0066044,94443813.2290597
0.90178,Barry Sonnenfeld,105.0,Comedy,1995-10-20,1995,43286747.7299857,164706607.43227
0.888985,Richard Donner,132.0,Action,1995-10-06,1995,71548343.3553482,43362692.0035568
0.875995,Sam Raimi,107.0,Action,1995-02-09,1995,45790939.7474229,26547955.5633272
0.807589999999999,Rachel Talalay,98.0,Action,1995-03-31,1995,35774171.6776741,9444381.32290597
0.805549,F. Gary Gray,91.0,Comedy,1995-04-26,1995,5008384.03487438,40376043.783007
0.804711,Tim Robbins,122.0,Drama,1995-12-29,1995,15740635.5381766,56328057.4538921
0.788698999999999,Tony Scott,116.0,Action,1995-05-12,1995,75841243.9566692,225215861.351903
0.77385,Paul Verhoeven,128.0,Drama,1995-09-22,1995,64393509.0198134,29121254.6946445
0.773291,Woody Allen,95.0,Comedy,1995-09-13,1995,21464503.0066044,9587478.00961667
0.760076,Alfonso ArÃ¡u,103.0,Drama,1995-08-11,1995,28619337.3421393,71566240.4579552
0.726743,Brett Leonard,106.0,Action,1995-08-04,1995,42929006.0132089,34411891.2201883
0.705828,Gregory Widen,98.0,Fantasy,1995-09-01,1995,11.4477349368557,22.8954698737114
0.673425,Joseph Ruben,103.0,Action,1995-11-21,1995,85858012.0264179,50700748.7677228
0.640868999999999,Michael Caton-Jones,139.0,Adventure,1995-04-13,1995,40067072.278995,45214132.7439276
0.623009,Iain Softley,107.0,Action,1995-09-14,1995,28619337.3421393,10823444.1598092
0.604331,Oliver Stone,192.0,History,1995-12-22,1995,62962542.1527065,19578152.3985437
0.602056,Jerry Zucker,134.0,Action,1995-07-07,1995,78703177.6908831,182591994.713436
0.592518999999999,Herbert Ross,115.0,Comedy,1995-02-03,1995,30050304.2092462,33556173.0336583
0.578548,Joe Chappelle,88.0,Horror,1995-09-29,1995,7154834.33553483,21631402.3961826
0.577143,Andrew Sipes,91.0,Action,1995-11-03,1995,71548343.3553482,16505454.4164073
0.552091,Kevin Smith,94.0,Romance,1995-10-20,1995,8585801.20264179,2.86193373421393
0.551631,Rob Reiner,106.0,Comedy,1995-11-17,1995,88719945.7606318,154371984.416198
0.538475,Michael Moore,91.0,Action,1995-06-08,1995,15740635.5381766,254860.922899219
0.526485,Kathryn Bigelow,145.0,Crime,1995-10-13,1995,60100608.4184925,11389481.7066626
0.525474,Tom DiCillo,89.0,Drama,1995-01-20,1995,715483.433553482,1643826.05052286
0.508901,John Badham,90.0,Crime,1995-11-22,1995,11690087.7783695,11698649.2531354
0.489975,Wayne Wang|Paul Auster,112.0,Comedy,1995-06-09,1995,10016768.0697487,11947757.6892289
0.460215,Christian Duguay,108.0,Horror,1995-09-08,1995,28619337.3421393,8273685.86442275
0.446622,Larry Clark,91.0,Drama,1995-07-28,1995,2146450.30066044,10606635.5078401
0.443718,Stephen Gyllenhaal,106.0,Drama,1995-03-17,1995,24326436.7408184,10880737.2112344
0.407454,William Friedkin,95.0,Action,1995-10-13,1995,71548343.3553482,14097327.4976596
0.378093,Wes Craven,100.0,Comedy,1995-10-27,1995,20033536.1394975,28333143.9687179
0.376857,Peter Hyams,106.0,Action,1995-12-22,1995,50083840.3487438,92082962.5936675
0.360204,Gary Fleder,116.0,Drama,1995-12-01,1995,11447734.9368557,758077.593319788
0.327558,Frank Marshall,109.0,Action,1995-06-09,1995,71548343.3553482,217506963.800258
0.307976,Roland JoffÃ©,135.0,Drama,1995-10-13,1995,71548343.3553482,14856880.4178194
0.298783,Carl Franklin,102.0,Drama,1995-09-15,1995,38636105.411888,23096981.4898711
0.275609,Lesli Linka Glatter,100.0,Comedy,1995-10-20,1995,17171602.4052835,39208492.1587308
0.200906,Forest Whitaker,127.0,Comedy,1995-12-22,1995,22895469.8737114,116555336.490427
0.194078,Jean-Paul Rappeneau,135.0,War,1995-09-20,1995,50083840.3487438,21464503.0066044
0.189446,Jocelyn Moorhouse,116.0,Drama,1995-10-06,1995,14309668.6710696,33733798.9508723
0.18332,Don Bluth|Gary Goldman,74.0,Animation,1995-04-11,1995,40067072.278995,5700846.07346984
0.183034,Peter Hall,86.0,Thriller,1995-10-20,1995,9158187.94948458,8.58580120264179
0.141747,Spike Lee,128.0,Mystery,1995-09-15,1995,35774171.6776741,18704909.1607923
0.105894,Rusty Cundieff,98.0,Horror,1995-05-24,1995,8.58580120264179,15.7406355381766
0.018196,Aaron Norris,86.0,Action,1995-04-28,1995,8585801.20264179,7288925.94775082
4.586426,Quentin Tarantino,99.0,Crime,1992-06-25,1992,1864829.10550674,22783560.4746984
3.966538,Ron Clements|John Musker,90.0,Animation,1992-11-25,1992,43512679.1284907,783306265.856875
3.822939,Chris Columbus,120.0,Comedy,1992-11-19,1992,27972436.5826012,557881779.469661
2.248239,Tim Burton,126.0,Action,1992-06-19,1992,124321940.367116,435126791.284907
1.919148,David Fincher,114.0,Science Fiction,1992-05-22,1992,77701212.7294478,248291964.17166
1.574949,Richard Donner,118.0,Adventure,1992-05-15,1992,54390848.9106134,499978596.423941
1.432653,Francis Ford Coppola,128.0,Romance,1992-11-13,1992,62160970.1835582,335455859.028865
1.283709,Andrew Davis,103.0,Action,1992-10-09,1992,54390848.9106134,243302915.380582
1.199355,Rob Reiner,138.0,Drama,1992-12-11,1992,62160970.1835582,378001136.302535
1.16983,Penelope Spheeris,94.0,Comedy,1992-02-14,1992,31080485.0917791,189120591.660546
1.070577,Paul Verhoeven,127.0,Thriller,1992-03-20,1992,76147188.4748588,548457466.200749
0.980566,James Foley,100.0,Crime,1992-09-15,1992,19425303.1823619,16667264.4479966
0.964004,Randal Kleiser,89.0,Adventure,1992-07-16,1992,62160970.1835582,91162873.2416604
0.851712,Abel Ferrara,96.0,Crime,1992-09-16,1992,1554024.25458895,3138303.8073905
0.841579999999999,Clint Eastwood,131.0,Western,1992-08-07,1992,21756339.5642453,247334532.936456
0.834109,Emile Ardolino,100.0,Music,1992-05-28,1992,48174751.8922576,359920020.587713
0.782091,Ridley Scott,154.0,Action,1992-10-09,1992,73039139.9656809,11175608.4704267
0.776089,Mary Lambert,100.0,Horror,1992-08-28,1992,12432194.0367116,26562086.5324217
0.775666,Martin Brest,157.0,Drama,1992-12-23,1992,48174751.8922576,208387275.587242
0.767389,Kevin Hooks,84.0,Action,1992-11-05,1992,23310363.8188343,68479093.5563006
0.766646,Peter Jackson,104.0,Horror,1992-08-13,1992,4662072.76376686,377042.026721136
0.751681,Stuart Gordon,95.0,Action,1992-09-30,1992,12432194.0367116,10472788.5690948
0.740663,Mick Jackson,129.0,Thriller,1992-11-25,1992,38850606.3647239,638714442.759536
0.685325,Phillip Noyce,117.0,Drama,1992-06-04,1992,69931091.456503,276696484.766055
0.682353,Stephen Herek,101.0,Comedy,1992-10-01,1992,15540242.5458895,78870362.6750724
0.67938,David Lynch,125.0,Drama,1992-05-01,1992,15540242.5458895,6466063.37373071
0.675696,Robert Altman,124.0,Comedy,1992-04-03,1992,12432194.0367116,33731807.4265575
0.651726,Anthony Hickox,93.0,Horror,1992-09-11,1992,7770121.27294478,19479633.4243266
0.648937,Spike Lee,202.0,Drama,1992-11-18,1992,52836824.6560245,74857205.3733186
0.566939,Michael Mann,112.0,Action,1992-09-25,1992,62160970.1835582,117337931.587501
0.548647999999999,Robert Rodriguez,81.0,Action,1992-09-04,1992,341885.33600957,3171639.18167569
0.539261,Curtis Hanson,110.0,Drama,1992-01-10,1992,18182083.7786907,136811140.675559
0.529727,Roman Polanski,139.0,Thriller,1992-09-02,1992,7770121.27294478,2894844.15156958
0.499566,Roland JoffÃ©,132.0,Drama,1992-04-15,1992,41958654.8739018,22819169.3864681
0.467233,Penny Marshall,128.0,Comedy,1992-07-01,1992,62160970.1835582,166993558.258659
0.440854,Jonathan Lynn,120.0,Comedy,1992-03-13,1992,17094266.8004785,99595164.2494855
0.420957,Neil Jordan,112.0,Romance,1992-09-02,1992,5758495.92830105,97202580.7369991
0.410039,Reginald Hudlin,117.0,Drama,1992-06-30,1992,62160970.1835582,108937100.246685
0.382463,Brett Leonard,108.0,Horror,1992-03-05,1992,15540242.5458895,49885732.59656
0.397495,Bernard Rose,99.0,Drama,1992-10-16,1992,9324145.52753373,40081875.3218772
0.367997,Jonathan Kaplan,117.0,Crime,1992-06-26,1992,35742557.8555459,88794955.2021428
0.437072999999999,Thom Eberhardt,100.0,Action,1992-09-18,1992,37296582.1101349,34993668.9051868
0.354374,John Carpenter,99.0,Action,1992-02-28,1992,62160970.1835582,22312731.5301886
0.346362,Dwight H. Little,95.0,Action,1992-07-24,1992,15540242.5458895,22310316.576497
0.309976,Ron Howard,140.0,Adventure,1992-05-22,1992,93241455.2753373,214119429.250404
0.303912,Richard Donner,114.0,Drama,1992-02-21,1992,54390848.9106134,7229285.08978996
0.296309,Ernest R. Dickerson,96.0,Action,1992-01-17,1992,7770121.27294478,31308740.1742931
0.294331,Ringo Lam|Tsui Hark,89.0,Action,1992-01-15,1992,15540242.5458895,12991202.9794996
0.278857,Barbet Schroeder,107.0,Thriller,1992-08-14,1992,24864388.0734233,74620207.3503482
0.220131,Bruce Robinson,124.0,Crime,1992-11-06,1992,31080485.0917791,17701080.6373861
0.089502,Michael Ritchie,98.0,Action,1992-08-14,1992,26418412.3280122,7516251.20864236
0.47175,Brian De Palma,91.0,Drama,1992-08-07,1992,18648291.0550674,57763170.122454
0.063684,Baz Luhrmann,94.0,Comedy,1992-08-20,1992,4662072.76376686,52753255.4477097
4.5783,Steven Spielberg,115.0,Adventure,1981-06-12,1981,43167434.4874226,935116878.227065
1.94717,Alan Myerson,87.0,Romance,1981-08-21,1981,6714934.25359908,63022056.1608322
1.771093,John Glen,127.0,Adventure,1981-06-23,1981,67149342.5359908,468397365.827219
1.278646,Ted Berman|Art Stevens|Richard Rich,82.0,Adventure,1981-07-10,1981,28778289.6582817,71466085.9847331
1.248748,George Miller,95.0,Adventure,1981-12-23,1981,4796381.60971363,58997489.0942273
1.114068,Mel Brooks,92.0,Comedy,1981-06-12,1981,26380098.8534249,75957674.330485
1.055415,John Landis,97.0,Horror,1981-08-21,1981,23981908.0485681,76677951.7531973
1.021218,Sam Raimi,85.0,Horror,1981-10-15,1981,839366.781699885,70506809.6627903
1.003963,John Carpenter,99.0,Science Fiction,1981-05-22,1981,14389144.8291408,119909540.24284
0.6599,Hugh Hudson,123.0,Drama,1981-05-15,1981,13190049.4267124,141428276.108503
0.61576,Steve Miner,87.0,Horror,1981-05-01,1981,2997738.50607102,52095361.6591643
0.564939,Rick Rosenthal,92.0,Horror,1981-10-30,1981,5995477.01214204,61234967.5404874
0.514548999999999,Steve Gordon,97.0,Comedy,1981-07-17,1981,16787335.6339977,228935327.988565
0.510003,Richard Franklin,101.0,Thriller,1981-06-26,1981,4196833.90849942,239819.080485681
0.473893,Bob Clark,94.0,Comedy,1981-11-13,1981,9592763.21942726,301520352.246265
0.469885,Warren Beatty,195.0,Drama,1981-12-25,1981,76742105.7554181,96845321.4894683
0.439555,Hal Needham,95.0,Comedy,1981-06-19,1981,43167434.4874226,173100402.656236
0.426376,Sydney Pollack,116.0,Drama,1981-12-18,1981,28778289.6582817,97647046.2682952
0.41618,Terry Gilliam,116.0,Family,1981-07-13,1981,11990954.024284,101600746.796616
0.390801,David Cronenberg,103.0,Horror,1981-01-14,1981,9832582.29991294,34116365.0142332
0.435412,Ivan Reitman,106.0,Action,1981-06-25,1981,23981908.0485681,204565675.654286
0.336233,Peter Hyams,112.0,Science Fiction,1981-05-22,1981,38371052.877709,41667593.9671112
0.312053,Gary Sherman,94.0,Horror,1981-05-29,1981,7194572.41457044,518407.313522678
0.308408,Brian De Palma,108.0,Drama,1981-07-24,1981,43167434.4874226,28778289.6582817
0.29368,Matthew Robbins,108.0,Fantasy,1981-06-26,1981,43167434.4874226,14389144.8291408
0.265411,Joe Dante,91.0,Drama,1981-04-03,1981,2398190.80485681,43133603.2097385
0.251658,Bruce Malmuth,99.0,Action,1981-03-17,1981,11990954.024284,47736848.9211738
0.237765,Harold Becker,126.0,Drama,1981-12-20,1981,33574671.2679954,85989656.6030586
0.20326,Desmond Davis,118.0,Adventure,1981-03-15,1981,35972862.0728522,98547243.1597602
0.049718,John G. Avildsen,94.0,Comedy,1981-12-18,1981,20384621.8412829,71744772.5435931
4.480733,Roland Emmerich,145.0,Action,1996-06-25,1996,104266255.422019,1135764351.5897
3.293387,Brian De Palma,110.0,Adventure,1996-05-21,1996,111217339.11682,636297139.642961
2.94792,Danny Boyle,93.0,Drama,1996-02-23,1996,5560866.95584101,22926175.4595326
2.775756,Joel Coen,98.0,Crime,1996-04-05,1996,9731517.17272177,84263782.2264404
2.055908,Michael Bay,136.0,Action,1996-06-06,1996,104266255.422019,465809664.314095
2.036325,Tim Burton,106.0,Comedy,1996-12-12,1996,97315171.7272178,140927684.678824
1.920156,Baz Luhrmann,120.0,Drama,1996-10-31,1996,20158142.7149236,204777203.170305
1.894423,Gary Trousdale|Kirk Wise,91.0,Family,1996-06-21,1996,139021673.896025,139214706.880446
1.617244,Joe Pytka,88.0,Animation,1996-11-15,1996,111217339.11682,319749849.960858
1.585785,Chuck Russell,115.0,Action,1996-06-21,1996,139021673.896025,336843346.068182
1.419885,Stephen Herek,103.0,Comedy,1996-11-17,1996,75071703.9038537,445827624.524146
1.392981,Jon Turteltaub,123.0,Drama,1996-07-05,1996,44486935.6467281,211363523.187355
1.353504,Robert Rodriguez,108.0,Horror,1996-01-19,1996,26414118.0402448,35918496.0412883
1.325627,Joel Schumacher,149.0,Crime,1996-07-24,1996,55608669.5584101,211682751.706039
1.323991,Jonathan Frakes,111.0,Science Fiction,1996-11-21,1996,63949969.9921716,208532510.844038
1.303236,Dennis Dugan,92.0,Comedy,1996-02-16,1996,16682600.867523,57284018.3603144
1.294658,Brian Levant,89.0,Comedy,1996-11-15,1996,83413004.3376152,180495160.446999
1.286189,Wes Craven,111.0,Crime,1996-12-19,1996,19463034.3454435,240572367.523814
1.255866,Renny Harlin,120.0,Action,1996-10-11,1996,90364088.0324165,124364286.555366
1.117552,Cameron Crowe,139.0,Comedy,1996-12-06,1996,69510836.9480127,380297392.384364
1.108452,Danny DeVito,98.0,Comedy,1996-08-02,1996,50047802.6025691,46515840.1990345
1.108366,Rob Cohen,103.0,Fantasy,1996-05-31,1996,79242354.1207344,160246634.181008
1.10451,Tom Shadyac,95.0,Fantasy,1996-06-26,1996,75071703.9038537,179017298.883947
1.056168,Rob Cohen,115.0,Action,1996-12-06,1996,111217339.11682,221339839.45499
1.049888,Jean-Claude Van Damme,95.0,Action,1996-04-19,1996,41706502.1688076,79799201.2648748
1.04502,Andrew Davis,107.0,Adventure,1996-08-02,1996,69510836.9480127,83704023.9684487
1.044304,Anthony Minghella,162.0,Drama,1996-11-14,1996,37535851.9519268,322497509.079157
1.000489,Stuart Baird,133.0,Action,1996-03-15,1996,76461920.6428139,169563645.721058
0.975473,Jan de Bont,113.0,Action,1996-05-09,1996,127899939.984343,687422589.603987
0.962736,Ron Howard,117.0,Action,1996-11-08,1996,111217339.11682,430261905.711886
0.938162,Ben Stiller,96.0,Comedy,1996-06-14,1996,65340186.7311319,142950142.796112
0.928256,Barry Levinson,147.0,Crime,1996-10-18,1996,61169536.5142511,230241141.434673
0.923851,Peter Jackson,110.0,Horror,1996-07-18,1996,41706502.1688076,40815673.5259497
0.902697,John Woo,108.0,Action,1996-02-09,1996,69510836.9480127,208908073.725418
0.891371999999999,John Carpenter,97.0,Action,1996-08-09,1996,69510836.9480127,58774700.5021323
0.870461,MiloÅ¡ Forman,129.0,Drama,1996-10-13,1996,50047802.6025691,28221935.0343376
0.862046999999999,David Twohy,115.0,Action,1996-05-31,1996,34755418.4740063,19530281.9095405
0.833267,Lana Wachowski|Lilly Wachowski,108.0,Romance,1996-09-13,1996,6255975.32532114,9747250.25555659
0.802896,Doug Liman,94.0,Comedy,1996-10-18,1996,278043.34779205,6264208.18884926
0.794822,Andrew Bergman,115.0,Drama,1996-06-28,1996,69510836.9480127,157525101.405884
0.79243,Tony Scott,116.0,Drama,1996-08-15,1996,76461920.6428139,25894759.4806873
0.779012,Francis Ford Coppola,113.0,Comedy,1996-08-09,1996,62559753.2532114,81495857.9187371
0.759509,Gregory Hoblit,129.0,Crime,1996-04-03,1996,41706502.1688076,142658735.294808
0.745574,Edward Zwick,117.0,Drama,1996-07-04,1996,63949969.9921716,140218397.488823
0.693264,F. Gary Gray,118.0,Drama,1996-11-06,1996,12511950.6506422,57820345.9053876
0.690292,Andrew Fleming,101.0,Fantasy,1996-05-03,1996,20853251.0844038,34434926.2483068
0.670801,Kevin Yagher,86.0,Horror,1996-03-08,1996,5560866.95584101,23181864.1221622
0.642274,Bobby Farrelly|Peter Farrelly,113.0,Comedy,1996-07-04,1996,37535851.9519268,34787996.8130671
0.635964,Penny Marshall,124.0,Fantasy,1996-12-13,1996,55608669.5584101,66859986.9625474
0.618796,Ernest R. Dickerson,84.0,Action,1996-09-06,1996,34755418.4740063,31435516.9513992
0.578849,Gilbert Adler,87.0,Horror,1996-08-16,1996,20853251.0844038,6.95108369480127
0.576743999999999,Alan Parker,134.0,History,1996-12-14,1996,76461920.6428139,196086149.228923
0.566517,David O. Russell,92.0,Comedy,1996-03-22,1996,9731517.17272177,20439575.4111253
0.548582,Julian Schnabel,108.0,Drama,1996-08-09,1996,4117892.88185395,4186213.69327342
0.537577,Walter Hill,101.0,Action,1996-09-20,1996,93144521.510337,65711375.990651
0.537381,Ringo Lam,100.0,Action,1996-09-13,1996,34755418.4740063,71877657.3124079
0.529152,Kevin Hooks,98.0,Action,1996-07-19,1996,34755418.4740063,23902317.5330103
0.519242,Edward Burns,96.0,Comedy,1996-08-26,1996,4865758.58636088,13182840.0543129
0.491539,Tim Pope,84.0,Action,1996-08-29,1996,18072817.6064833,24908912.3041549
0.481121,Wes Anderson,91.0,Comedy,1996-02-21,1996,9731517.17272177,778617.29877273
0.478051,Henry Selick,79.0,Adventure,1996-04-12,1996,52828236.0804896,40206825.3246885
0.477489,Douglas McGrath,121.0,Comedy,1996-08-02,1996,8341300.43376152,30906823.0864396
0.471398,Ron Shelton,135.0,Comedy,1996-08-16,1996,62559753.2532114,74869549.707408
0.468045,Hugh Wilson,103.0,Comedy,1996-09-20,1996,36145635.2129666,161821228.414973
0.459939,Mira Nair,117.0,Drama,1996-09-11,1996,4170650.21688076,5712532.65097788
0.455716,Billy Bob Thornton,135.0,Drama,1996-08-30,1996,1390216.73896025,34026133.0162156
0.453398,Mike Leigh,142.0,Drama,1996-05-24,1996,6255975.32532114,18652943.9299175
0.442104,Stephen Frears,104.0,Drama,1996-02-23,1996,65340186.7311319,17210051.878718
0.435293,Stephen Hopkins,109.0,Adventure,1996-10-11,1996,69510836.9480127,104266255.422019
0.401898,Michael Winterbottom,123.0,Drama,1996-02-06,1996,9731517.17272177,563037.779278902
0.397139,John Sayles,135.0,Drama,1996-06-21,1996,6951083.69480127,18448124.6879832
0.340804,Alan Shapiro,95.0,Adventure,1996-05-17,1996,35492233.3456552,27915579.9226566
0.366286,James Foley,113.0,Drama,1996-10-11,1996,69510836.9480127,31335984.3839734
0.36509,Ridley Scott,129.0,Action,1996-02-02,1996,52828236.0804896,14319232.4112906
0.347219,Simon Wincer,100.0,Adventure,1996-06-06,1996,62559753.2532114,24051985.4866933
0.331074,Michael Apted,118.0,Drama,1996-09-27,1996,52828236.0804896,24162142.0904383
0.317794,Neil Jordan,132.0,Drama,1996-10-25,1996,38926068.6908871,23494662.8884282
0.392776,Paul Thomas Anderson,96.0,Drama,1996-02-28,1996,4170650.21688076,309405.247206255
0.273628,Geoffrey Sax,89.0,TV Movie,1996-05-14,1996,6951083.69480127,58389103.0363306
0.243962,Patrice Leconte,102.0,Comedy,1996-05-09,1996,4170650.21688076,3480864.98729411
0.240968,Richard Stanley|John Frankenheimer,96.0,Fantasy,1996-08-23,1996,55608669.5584101,68993369.0832201
0.221598,Russell Mulcahy,93.0,Drama,1996-06-26,1996,20853251.0844038,106187.534955262
0.211566,Alexander Payne,104.0,Drama,1996-12-13,1996,4170650.21688076,212918.644655457
0.111375,John Payson,78.0,Fantasy,1996-07-26,1996,18072817.6064833,6421430.58029175
0.099873,Eric Red,80.0,Horror,1996-11-01,1996,9731517.17272177,1529238.41285627
0.094017,Richard Benjamin,105.0,Comedy,1996-04-19,1996,34755418.4740063,13999482.5613297
4.271452,Ridley Scott,155.0,Action,2000-05-01,2000,130428087.777343,579506463.914726
3.095625,Christopher Nolan,113.0,Mystery,2000-10-11,2000,11396629.0290882,50301043.2220954
2.977558,Ron Howard,104.0,Family,2000-11-17,2000,155753930.064206,437049836.952227
2.197205,Robert Zemeckis,143.0,Adventure,2000-12-22,2000,113966290.290882,544039793.482951
2.153361,Guy Ritchie,103.0,Thriller,2000-09-01,2000,12662921.1434313,105808674.404893
1.956406,John Woo,123.0,Adventure,2000-05-23,2000,158286514.292892,691886948.73239
1.889388,Harold Ramis,93.0,Fantasy,2000-10-19,2000,60782021.4884706,114451543.559435
1.815244,Keenen Ivory Wayans,88.0,Comedy,2000-07-07,2000,24059550.1725196,352054243.648785
1.768463,Mark Dindal,78.0,Adventure,2000-12-09,2000,126629211.434313,214418314.788063
1.767681,Nancy Meyers,127.0,Comedy,2000-12-14,2000,88640448.0040197,473734704.45755
1.60246,Ralph Zondag|Eric Leighton,82.0,Animation,2000-05-19,2000,161452244.57875,448581528.698231
1.562652,McG,98.0,Action,2000-11-02,2000,116498874.519568,334434768.987796
1.525559,Peter Lord|Nick Park,84.0,Animation,2000-06-21,2000,56983145.1454412,284706235.424977
1.513108,Roland Emmerich,165.0,Drama,2000-06-28,2000,139292132.577745,272625527.537294
1.303223,James Wong,98.0,Horror,2000-03-16,2000,29124718.6298921,67496299.8944418
1.240519,David McNally,100.0,Comedy,2000-07-30,2000,56983145.1454412,144251532.719975
1.235745,Andrzej Bartkowiak,115.0,Action,2000-03-20,2000,31657302.8585784,115279131.303348
1.22950499999999,Jonathan Mostow,116.0,Action,2000-04-20,2000,78510111.0892746,161662974.580958
1.211626,Stephen Daldry,110.0,Drama,2000-05-18,2000,6331460.57171569,139292132.577745
1.209516,Dominic Sena,118.0,Action,2000-06-09,2000,113966290.290882,300367400.727763
1.208034,Steven Soderbergh,131.0,Drama,2000-03-13,2000,65847189.9458432,324514308.594375
1.207663,Jay Roach,108.0,Comedy,2000-10-05,2000,69646066.2888726,418438688.415149
1.161107,Joel Coen,106.0,Action,2000-08-30,2000,32923594.9729216,89906740.1183628
1.144594,David Twohy,109.0,Thriller,2000-02-18,2000,29124718.6298921,67351113.1720718
1.104427,Ben Younger,118.0,Crime,2000-02-18,2000,32923594.9729216,36444209.9552846
1.085408,Don Michael Paul|Bibo Bergeron,89.0,Adventure,2000-03-31,2000,120297750.862598,96786159.4778419
1.073638,Donald Petrie,111.0,Comedy,2000-12-14,2000,56983145.1454412,268453928.240745
1.060212,Gregory Hoblit,118.0,Crime,2000-04-28,2000,39255055.5446373,86242400.9810218
1.050687,Darren Aronofsky,102.0,Drama,2000-10-27,2000,5698314.51454412,9358035.48454414
1.042311,Mimi Leder,122.0,Drama,2000-10-12,2000,50651684.5737255,70541855.2597722
1.006654,Paul Verhoeven,112.0,Action,2000-08-04,2000,120297750.862598,240865798.108463
1.001503,Raja Gosnell,98.0,Crime,2000-05-31,2000,37988763.4302941,220283464.554964
0.981767,Mary Harron,102.0,Thriller,2000-04-13,2000,8864044.80040197,43391479.7788344
0.97741,Lars von Trier,140.0,Drama,2000-05-17,2000,16208539.0635921,50692052.7000386
0.976664,Todd Phillips,93.0,Comedy,2000-05-19,2000,20260673.8294902,151643897.890256
0.972719,Boaz Yakin,113.0,Drama,2000-09-29,2000,37988763.4302941,173110594.660907
0.968941,Sam Raimi,111.0,Horror,2000-12-22,2000,12662921.1434313,15206448.6685698
0.923632,Robert Redford,126.0,Fantasy,2000-11-02,2000,101303369.147451,49967161.2465987
0.918262,Steven Soderbergh,148.0,Drama,2000-12-27,2000,60782021.4884706,262775526.169699
0.91232,Danny Leiner,83.0,Comedy,2000-12-15,2000,16461797.4864608,92668172.4568295
0.911808,Brett Ratner,125.0,Comedy,2000-12-12,2000,75977526.8605883,157963714.90598
0.886238,Roger Spottiswoode,123.0,Action,2000-11-17,2000,103835953.376137,121672281.827999
0.848261,Rob Cohen,106.0,Crime,2000-03-31,2000,18994381.715147,44329315.9793908
0.78353,Peter Farrelly|Bobby Farrelly,116.0,Comedy,2000-06-22,2000,64580897.8315,189020688.933822
0.770457,Tom Dey,110.0,Adventure,2000-05-26,2000,69646066.2888726,72092928.8728784
0.768576,M. Night Shyamalan,106.0,Action,2000-11-13,2000,94971908.5757354,314190020.047936
0.743732,Clint Eastwood,130.0,Action,2000-07-31,2000,82308987.432304,163204960.01556
0.74231,Jonathan Lynn,98.0,Comedy,2000-02-18,2000,52297864.3223716,134697582.85096
